Constantinople, Offensive, Poisoned, Betrayal, Size Increase, End Rounds, Given Rounds, Result, O_Casualty,T_Casualty
0,1 ,1,1,4,120,300,Tamerlane WON,0.744461,0.924609
0,1 ,1,1,4,156,300,Tamerlane WON,0.762352,0.996245
0,1 ,1,1,4,141,300,Tamerlane WON,0.850196,0.999009
0,1 ,1,1,4,137,300,Tamerlane WON,0.823158,0.976739
0,1 ,1,1,4,128,300,Tamerlane WON,0.822703,0.931046
0,1 ,1,1,4,125,300,Tamerlane WON,0.762862,0.948951
0,1 ,1,1,4,125,300,Tamerlane WON,0.776418,0.939303
0,1 ,1,1,4,124,300,Tamerlane WON,0.754121,0.93885
0,1 ,1,1,4,127,300,Tamerlane WON,0.825123,0.946772
0,1 ,1,1,4,139,300,Tamerlane WON,0.82136,0.976501
0,1 ,1,1,4,123,300,Tamerlane WON,0.783274,0.930619
0,1 ,1,1,4,119,300,Tamerlane WON,0.771501,0.929402
0,1 ,1,1,4,125,300,Tamerlane WON,0.787839,0.951229
0,1 ,1,1,4,133,300,Tamerlane WON,0.763461,0.971342
0,1 ,1,1,4,126,300,Tamerlane WON,0.807049,0.976253
0,1 ,1,1,4,127,300,Tamerlane WON,0.811563,0.9237
0,1 ,1,1,4,130,300,Tamerlane WON,0.789119,0.963168
0,1 ,1,1,4,129,300,Tamerlane WON,0.870692,0.959467
0,1 ,1,1,5,139,300,Tamerlane WON,0.738246,0.998768
0,1 ,1,1,5,135,300,Tamerlane WON,0.791501,0.979551
0,1 ,1,1,5,129,300,Tamerlane WON,0.787099,0.982577
0,1 ,1,1,5,140,300,Tamerlane WON,0.814589,0.995326
0,1 ,1,1,5,122,300,Tamerlane WON,0.746204,0.951556
0,1 ,1,1,5,134,300,Tamerlane WON,0.742693,0.998211
0,1 ,1,1,5,130,300,Tamerlane WON,0.760044,0.973186
0,1 ,1,1,5,135,300,Tamerlane WON,0.762098,0.993324
0,1 ,1,1,5,129,300,Tamerlane WON,0.758346,0.987164
0,1 ,1,1,5,124,300,Tamerlane WON,0.700797,0.958672
0,1 ,1,1,5,136,300,Tamerlane WON,0.748178,0.996465
0,1 ,1,1,5,136,300,Tamerlane WON,0.760256,0.995354
0,1 ,1,1,5,125,300,Tamerlane WON,0.714887,0.956537
0,1 ,1,1,5,129,300,Tamerlane WON,0.804491,0.985393
0,1 ,1,1,5,140,300,Tamerlane WON,0.768495,0.998039
0,1 ,1,1,5,140,300,Tamerlane WON,0.771249,0.998203
0,1 ,1,1,5,137,300,Tamerlane WON,0.804576,0.993606
0,1 ,1,1,5,131,300,Tamerlane WON,0.722899,0.983429
0,1 ,1,1,5,136,300,Tamerlane WON,0.794307,0.992387
0,1 ,1,1,5,132,300,Tamerlane WON,0.854751,0.965674
0,2 ,1,1,0,86,300,Tamerlane WON,0.906404,0.614801
0,2 ,1,1,0,87,300,Tamerlane WON,0.90474,0.558306
0,2 ,1,1,0,82,300,Tamerlane WON,0.8213,0.540515
0,2 ,1,1,0,88,300,Tamerlane WON,0.878083,0.597966
0,2 ,1,1,0,89,300,Tamerlane WON,0.872055,0.584444
0,2 ,1,1,0,83,300,Tamerlane WON,0.833045,0.549152
0,2 ,1,1,0,97,300,Tamerlane WON,0.954743,0.651346
0,2 ,1,1,0,81,300,Tamerlane WON,0.910338,0.636141
0,2 ,1,1,0,73,300,Tamerlane WON,0.941652,0.605149
0,2 ,1,1,0,81,300,Tamerlane WON,0.850226,0.564646
0,2 ,1,1,0,92,300,Tamerlane WON,0.938383,0.598108
0,2 ,1,1,0,85,300,Tamerlane WON,0.870635,0.56032
0,2 ,1,1,0,88,300,Tamerlane WON,0.887682,0.631596
0,2 ,1,1,0,85,300,Tamerlane WON,0.879286,0.619152
0,2 ,1,1,0,82,300,Tamerlane WON,0.890769,0.567617
0,2 ,1,1,0,88,300,Tamerlane WON,0.891115,0.606539
0,2 ,1,1,0,88,300,Tamerlane WON,0.895213,0.634626
0,2 ,1,1,0,83,300,Tamerlane WON,0.853421,0.568694
0,2 ,1,1,0,86,300,Tamerlane WON,0.866817,0.591778
0,2 ,1,1,0,85,300,Tamerlane WON,0.889812,0.61468
0,2 ,1,1,1,87,300,Tamerlane WON,0.88285,0.639044
0,2 ,1,1,1,80,300,Tamerlane WON,0.948092,0.730512
0,2 ,1,1,1,98,300,Tamerlane WON,0.904123,0.684916
0,2 ,1,1,1,92,300,Tamerlane WON,0.890429,0.635684
0,2 ,1,1,1,87,300,Tamerlane WON,0.830219,0.645996
0,2 ,1,1,1,96,300,Tamerlane WON,0.870669,0.708174
0,2 ,1,1,1,93,300,Tamerlane WON,0.92719,0.666566
0,2 ,1,1,1,89,300,Tamerlane WON,0.87557,0.714717
0,2 ,1,1,1,87,300,Tamerlane WON,0.820675,0.62633
0,2 ,1,1,1,88,300,Tamerlane WON,0.890559,0.704256
0,2 ,1,1,1,90,300,Tamerlane WON,0.886985,0.663418
0,2 ,1,1,1,98,300,Tamerlane WON,0.897166,0.677239
0,2 ,1,1,1,91,300,Tamerlane WON,0.885088,0.656415
0,2 ,1,1,1,97,300,Tamerlane WON,0.941571,0.714822
0,2 ,1,1,1,91,300,Tamerlane WON,0.893312,0.689791
0,2 ,1,1,1,96,300,Tamerlane WON,0.915865,0.734108
0,2 ,1,1,1,97,300,Tamerlane WON,0.910467,0.714525
0,2 ,1,1,1,89,300,Tamerlane WON,0.900308,0.643401
0,2 ,1,1,1,89,300,Tamerlane WON,0.879471,0.684094
0,2 ,1,1,1,95,300,Tamerlane WON,0.925182,0.67231
0,2 ,1,1,2,93,300,Tamerlane WON,0.852243,0.781199
0,2 ,1,1,2,86,300,Tamerlane WON,0.819053,0.671783
0,2 ,1,1,2,86,300,Tamerlane WON,0.723499,0.662163
0,2 ,1,1,2,97,300,Tamerlane WON,0.876558,0.780492
0,2 ,1,1,2,93,300,Tamerlane WON,0.865167,0.771086
0,2 ,1,1,2,92,300,Tamerlane WON,0.828468,0.729852
0,2 ,1,1,2,97,300,Tamerlane WON,0.876404,0.760106
0,2 ,1,1,2,91,300,Tamerlane WON,0.88571,0.78634
0,2 ,1,1,2,100,300,Tamerlane WON,0.860245,0.754691
0,2 ,1,1,2,86,300,Tamerlane WON,0.766813,0.697707
0,2 ,1,1,2,93,300,Tamerlane WON,0.890128,0.711125
0,2 ,1,1,2,98,300,Tamerlane WON,0.860534,0.750228
0,2 ,1,1,2,99,300,Tamerlane WON,0.942812,0.794624
0,2 ,1,1,2,71,300,Tamerlane WON,0.794337,0.7009
0,2 ,1,1,2,96,300,Tamerlane WON,0.870272,0.785486
0,2 ,1,1,2,96,300,Tamerlane WON,0.916628,0.772666
0,2 ,1,1,2,90,300,Tamerlane WON,0.842873,0.748626
0,2 ,1,1,2,100,300,Tamerlane WON,0.928969,0.774927
0,2 ,1,1,2,100,300,Tamerlane WON,0.910166,0.786293
0,2 ,1,1,2,92,300,Tamerlane WON,0.837961,0.76002
0,2 ,1,1,3,101,300,Tamerlane WON,0.872281,0.866567
0,2 ,1,1,3,96,300,Tamerlane WON,0.872956,0.838091
0,2 ,1,1,3,99,300,Tamerlane WON,0.908412,0.817669
0,2 ,1,1,3,91,300,Tamerlane WON,0.799375,0.814587
0,2 ,1,1,3,89,300,Tamerlane WON,0.790133,0.805283
0,2 ,1,1,3,98,300,Tamerlane WON,0.88266,0.832858
0,2 ,1,1,3,98,300,Tamerlane WON,0.854326,0.84052
0,2 ,1,1,3,103,300,Tamerlane WON,0.842978,0.864792
0,2 ,1,1,3,90,300,Tamerlane WON,0.825703,0.80037
0,2 ,1,1,3,68,300,Tamerlane WON,0.81417,0.794721
0,2 ,1,1,3,97,300,Tamerlane WON,0.842789,0.836112
0,2 ,1,1,3,96,300,Tamerlane WON,0.799019,0.835003
0,2 ,1,1,3,96,300,Tamerlane WON,0.858254,0.791292
0,2 ,1,1,3,95,300,Tamerlane WON,0.885208,0.825421
0,2 ,1,1,3,95,300,Tamerlane WON,0.872966,0.810801
0,2 ,1,1,3,97,300,Tamerlane WON,0.829422,0.79263
0,2 ,1,1,3,85,300,Tamerlane WON,0.814634,0.773834
0,2 ,1,1,3,81,300,Tamerlane WON,0.866384,0.814767
0,2 ,1,1,3,98,300,Tamerlane WON,0.851665,0.877799
0,2 ,1,1,3,105,300,Tamerlane WON,0.935705,0.867451
0,2 ,1,1,4,109,300,Tamerlane WON,0.838391,0.921237
0,2 ,1,1,4,105,300,Tamerlane WON,0.868796,0.879267
0,2 ,1,1,4,93,300,Tamerlane WON,0.746952,0.806857
0,2 ,1,1,4,100,300,Tamerlane WON,0.806316,0.874153
0,2 ,1,1,4,103,300,Tamerlane WON,0.839064,0.930096
0,2 ,1,1,4,111,300,Tamerlane WON,0.836087,0.917946
0,2 ,1,1,4,98,300,Tamerlane WON,0.791286,0.851306
0,2 ,1,1,4,97,300,Tamerlane WON,0.879532,0.88627
0,2 ,1,1,4,96,300,Tamerlane WON,0.820639,0.834609
0,2 ,1,1,4,104,300,Tamerlane WON,0.796125,0.933333
0,2 ,1,1,4,95,300,Tamerlane WON,0.756692,0.862438
0,2 ,1,1,4,101,300,Tamerlane WON,0.813248,0.866706
0,2 ,1,1,4,113,300,Tamerlane WON,0.820625,0.91769
0,2 ,1,1,4,101,300,Tamerlane WON,0.813559,0.863462
0,2 ,1,1,4,101,300,Tamerlane WON,0.848547,0.891756
0,2 ,1,1,4,92,300,Tamerlane WON,0.725739,0.827195
0,2 ,1,1,4,90,300,Tamerlane WON,0.720288,0.821308
0,2 ,1,1,4,110,300,Tamerlane WON,0.884943,0.916872
0,2 ,1,1,4,105,300,Tamerlane WON,0.856202,0.883135
0,2 ,1,1,4,97,300,Tamerlane WON,0.794752,0.889719
0,2 ,1,1,5,98,300,Tamerlane WON,0.76628,0.907869
0,2 ,1,1,5,94,300,Tamerlane WON,0.781803,0.871461
0,2 ,1,1,5,102,300,Tamerlane WON,0.815807,0.947902
0,2 ,1,1,5,105,300,Tamerlane WON,0.778512,0.906867
0,2 ,1,1,5,94,300,Tamerlane WON,0.671933,0.863476
0,2 ,1,1,5,93,300,Tamerlane WON,0.726512,0.858616
0,2 ,1,1,5,97,300,Tamerlane WON,0.767555,0.891677
0,2 ,1,1,5,91,300,Tamerlane WON,0.729523,0.862471
0,2 ,1,1,5,111,300,Tamerlane WON,0.805416,0.926686
0,2 ,1,1,5,96,300,Tamerlane WON,0.715548,0.880766
0,2 ,1,1,5,96,300,Tamerlane WON,0.77894,0.904533
0,2 ,1,1,5,106,300,Tamerlane WON,0.787782,0.923122
0,2 ,1,1,5,98,300,Tamerlane WON,0.774667,0.931719
0,2 ,1,1,5,100,300,Tamerlane WON,0.798951,0.897489
0,2 ,1,1,5,104,300,Tamerlane WON,0.802275,0.928596
0,2 ,1,1,5,101,300,Tamerlane WON,0.784759,0.887171
0,2 ,1,1,5,100,300,Tamerlane WON,0.801326,0.898969
0,2 ,1,1,5,100,300,Tamerlane WON,0.765829,0.91443
0,2 ,1,1,5,91,300,Tamerlane WON,0.755993,0.869295
0,2 ,1,1,5,98,300,Tamerlane WON,0.7773,0.909579
1,0 ,1,1,0,85,300,Tamerlane WON,0.860644,0.55325
1,0 ,1,1,0,91,300,Tamerlane WON,0.924325,0.62027
1,0 ,1,1,0,81,300,Tamerlane WON,0.831654,0.462343
1,0 ,1,1,0,80,300,Tamerlane WON,0.764837,0.507178
1,0 ,1,1,0,88,300,Tamerlane WON,0.910238,0.567084
1,0 ,1,1,0,87,300,Tamerlane WON,0.907241,0.597552
1,0 ,1,1,0,83,300,Tamerlane WON,0.868246,0.572694
1,0 ,1,1,0,85,300,Tamerlane WON,0.891617,0.546114
1,0 ,1,1,0,85,300,Tamerlane WON,0.881863,0.531452
1,0 ,1,1,0,87,300,Tamerlane WON,0.871273,0.568771
1,0 ,1,1,0,81,300,Tamerlane WON,0.795177,0.538969
1,0 ,1,1,0,83,300,Tamerlane WON,0.889674,0.532074
1,0 ,1,1,0,89,300,Tamerlane WON,0.911923,0.541051
1,0 ,1,1,0,76,300,Tamerlane WON,0.825085,0.522241
1,0 ,1,1,0,92,300,Tamerlane WON,0.912644,0.579737
1,0 ,1,1,0,84,300,Tamerlane WON,0.770877,0.520613
1,0 ,1,1,0,89,300,Tamerlane WON,0.893959,0.527297
1,0 ,1,1,0,80,300,Tamerlane WON,0.8086,0.455788
1,0 ,1,1,0,77,300,Tamerlane WON,0.772168,0.549185
1,0 ,1,1,0,88,300,Tamerlane WON,0.86782,0.605239
1,0 ,1,1,1,83,300,Tamerlane WON,0.79865,0.607367
1,0 ,1,1,1,85,300,Tamerlane WON,0.797495,0.599118
1,0 ,1,1,1,86,300,Tamerlane WON,0.820819,0.541163
1,0 ,1,1,1,85,300,Tamerlane WON,0.865713,0.627067
1,0 ,1,1,1,95,300,Tamerlane WON,0.859605,0.690752
1,0 ,1,1,1,93,300,Tamerlane WON,0.904756,0.684566
1,0 ,1,1,1,81,300,Tamerlane WON,0.842643,0.578129
1,0 ,1,1,1,88,300,Tamerlane WON,0.832205,0.667306
1,0 ,1,1,1,85,300,Tamerlane WON,0.768811,0.571292
1,0 ,1,1,1,91,300,Tamerlane WON,0.877787,0.668741
1,0 ,1,1,1,92,300,Tamerlane WON,0.84773,0.61196
1,0 ,1,1,1,86,300,Tamerlane WON,0.862657,0.659656
1,0 ,1,1,1,90,300,Tamerlane WON,0.868627,0.642498
1,0 ,1,1,1,85,300,Tamerlane WON,0.793101,0.609306
1,0 ,1,1,1,90,300,Tamerlane WON,0.866469,0.686236
1,0 ,1,1,1,88,300,Tamerlane WON,0.827347,0.688956
1,0 ,1,1,1,87,300,Tamerlane WON,0.860866,0.712523
1,0 ,1,1,1,86,300,Tamerlane WON,0.809745,0.648549
1,0 ,1,1,1,82,300,Tamerlane WON,0.807212,0.638741
1,0 ,1,1,1,82,300,Tamerlane WON,0.798329,0.548629
1,0 ,1,1,2,88,300,Tamerlane WON,0.829378,0.749655
1,0 ,1,1,2,86,300,Tamerlane WON,0.821553,0.741277
1,0 ,1,1,2,95,300,Tamerlane WON,0.867474,0.751783
1,0 ,1,1,2,80,300,Tamerlane WON,0.706164,0.665051
1,0 ,1,1,2,88,300,Tamerlane WON,0.840577,0.700917
1,0 ,1,1,2,94,300,Tamerlane WON,0.886923,0.751899
1,0 ,1,1,2,92,300,Tamerlane WON,0.808924,0.710781
1,0 ,1,1,2,92,300,Tamerlane WON,0.879337,0.75262
1,0 ,1,1,2,99,300,Tamerlane WON,0.897159,0.713097
1,0 ,1,1,2,84,300,Tamerlane WON,0.810166,0.659488
1,0 ,1,1,2,92,300,Tamerlane WON,0.787982,0.732124
1,0 ,1,1,2,94,300,Tamerlane WON,0.849152,0.750735
1,0 ,1,1,2,94,300,Tamerlane WON,0.859459,0.725811
1,0 ,1,1,2,87,300,Tamerlane WON,0.819483,0.689072
1,0 ,1,1,2,96,300,Tamerlane WON,0.920166,0.773234
1,0 ,1,1,2,85,300,Tamerlane WON,0.730949,0.662465
1,0 ,1,1,2,96,300,Tamerlane WON,0.911339,0.797239
1,0 ,1,1,2,84,300,Tamerlane WON,0.74384,0.709021
1,0 ,1,1,2,93,300,Tamerlane WON,0.858246,0.746293
1,0 ,1,1,2,85,300,Tamerlane WON,0.806411,0.728707
1,0 ,1,1,3,87,300,Tamerlane WON,0.746033,0.690747
1,0 ,1,1,3,98,300,Tamerlane WON,0.833017,0.809713
1,0 ,1,1,3,92,300,Tamerlane WON,0.828481,0.781571
1,0 ,1,1,3,99,300,Tamerlane WON,0.908239,0.830458
1,0 ,1,1,3,90,300,Tamerlane WON,0.814187,0.773118
1,0 ,1,1,3,90,300,Tamerlane WON,0.849677,0.835117
1,0 ,1,1,3,76,300,Tamerlane WON,0.786119,0.757265
1,0 ,1,1,3,93,300,Tamerlane WON,0.796931,0.791677
1,0 ,1,1,3,86,300,Tamerlane WON,0.707789,0.73912
1,0 ,1,1,3,94,300,Tamerlane WON,0.828611,0.78037
1,0 ,1,1,3,95,300,Tamerlane WON,0.833145,0.766817
1,0 ,1,1,3,98,300,Tamerlane WON,0.858497,0.848048
1,0 ,1,1,3,105,300,Tamerlane WON,0.89905,0.838539
1,0 ,1,1,3,92,300,Tamerlane WON,0.80777,0.738269
1,0 ,1,1,3,88,300,Tamerlane WON,0.79781,0.765212
1,0 ,1,1,3,100,300,Tamerlane WON,0.852792,0.812027
1,0 ,1,1,3,101,300,Tamerlane WON,0.83258,0.844182
1,0 ,1,1,3,91,300,Tamerlane WON,0.814369,0.816868
1,0 ,1,1,3,97,300,Tamerlane WON,0.906407,0.818864
1,0 ,1,1,3,89,300,Tamerlane WON,0.8335,0.805112
1,0 ,1,1,4,100,300,Tamerlane WON,0.865094,0.904092
1,0 ,1,1,4,90,300,Tamerlane WON,0.743205,0.76929
1,0 ,1,1,4,96,300,Tamerlane WON,0.789184,0.83398
1,0 ,1,1,4,98,300,Tamerlane WON,0.812331,0.849611
1,0 ,1,1,4,87,300,Tamerlane WON,0.727142,0.750875
1,0 ,1,1,4,105,300,Tamerlane WON,0.810025,0.883729
1,0 ,1,1,4,96,300,Tamerlane WON,0.8555,0.856444
1,0 ,1,1,4,97,300,Tamerlane WON,0.832005,0.847802
1,0 ,1,1,4,94,300,Tamerlane WON,0.758324,0.815573
1,0 ,1,1,4,93,300,Tamerlane WON,0.795057,0.860297
1,0 ,1,1,4,96,300,Tamerlane WON,0.806752,0.835983
1,0 ,1,1,4,97,300,Tamerlane WON,0.900575,0.870188
1,0 ,1,1,4,100,300,Tamerlane WON,0.876772,0.885325
1,0 ,1,1,4,101,300,Tamerlane WON,0.882222,0.865563
1,0 ,1,1,4,100,300,Tamerlane WON,0.877556,0.882919
1,0 ,1,1,4,96,300,Tamerlane WON,0.829091,0.849144
1,0 ,1,1,4,98,300,Tamerlane WON,0.844905,0.844101
1,0 ,1,1,4,101,300,Tamerlane WON,0.832081,0.872399
1,0 ,1,1,4,105,300,Tamerlane WON,0.884021,0.891311
1,0 ,1,1,4,101,300,Tamerlane WON,0.871363,0.883602
1,0 ,1,1,5,98,300,Tamerlane WON,0.710611,0.890432
1,0 ,1,1,5,94,300,Tamerlane WON,0.812235,0.856359
1,0 ,1,1,5,102,300,Tamerlane WON,0.816197,0.921678
1,0 ,1,1,5,96,300,Tamerlane WON,0.75198,0.916609
1,0 ,1,1,5,103,300,Tamerlane WON,0.805798,0.893479
1,0 ,1,1,5,99,300,Tamerlane WON,0.812095,0.910987
1,0 ,1,1,5,98,300,Tamerlane WON,0.744214,0.910836
1,0 ,1,1,5,89,300,Tamerlane WON,0.684662,0.848601
1,0 ,1,1,5,100,300,Tamerlane WON,0.777813,0.900363
1,0 ,1,1,5,96,300,Tamerlane WON,0.760285,0.875529
1,0 ,1,1,5,99,300,Tamerlane WON,0.736577,0.866058
1,0 ,1,1,5,102,300,Tamerlane WON,0.806067,0.942901
1,0 ,1,1,5,107,300,Tamerlane WON,0.806001,0.949678
1,0 ,1,1,5,99,300,Tamerlane WON,0.761056,0.888061
1,0 ,1,1,5,93,300,Tamerlane WON,0.769704,0.885035
1,0 ,1,1,5,98,300,Tamerlane WON,0.791032,0.911429
1,0 ,1,1,5,91,300,Tamerlane WON,0.70207,0.847057
1,0 ,1,1,5,97,300,Tamerlane WON,0.732202,0.883037
1,0 ,1,1,5,102,300,Tamerlane WON,0.791787,0.912256
1,0 ,1,1,5,102,300,Tamerlane WON,0.784962,0.960144
1,1 ,1,1,0,113,300,Tamerlane WON,0.892531,0.644909
1,1 ,1,1,0,114,300,Tamerlane WON,0.939266,0.691386
1,1 ,1,1,0,81,300,Tamerlane WON,0.905497,0.681189
1,1 ,1,1,0,118,300,Tamerlane WON,0.893703,0.63349
1,1 ,1,1,0,113,300,Tamerlane WON,0.889724,0.672303
1,1 ,1,1,0,109,300,Tamerlane WON,0.8799,0.636471
1,1 ,1,1,0,116,300,Tamerlane WON,0.891203,0.633953
1,1 ,1,1,0,95,300,Tamerlane WON,0.911328,0.679495
1,1 ,1,1,0,117,300,Tamerlane WON,0.916606,0.7063
1,1 ,1,1,0,108,300,Tamerlane WON,0.83119,0.624781
1,1 ,1,1,0,89,300,Tamerlane WON,0.843308,0.637879
1,1 ,1,1,0,100,300,Tamerlane WON,0.906178,0.702236
1,1 ,1,1,0,111,300,Tamerlane WON,0.907126,0.663472
1,1 ,1,1,0,80,300,Tamerlane WON,0.892343,0.681131
1,1 ,1,1,0,74,300,Tamerlane WON,0.885959,0.630322
1,1 ,1,1,0,81,300,Tamerlane WON,0.927506,0.684451
1,1 ,1,1,0,113,300,Tamerlane WON,0.875639,0.627461
1,1 ,1,1,0,110,300,Tamerlane WON,0.879586,0.66336
1,1 ,1,1,0,122,300,Tamerlane WON,0.973831,0.717739
1,1 ,1,1,0,115,300,Tamerlane WON,0.941955,0.706175
1,1 ,1,1,1,124,300,Tamerlane WON,0.921209,0.833704
1,1 ,1,1,1,125,300,Tamerlane WON,0.89193,0.799646
1,1 ,1,1,1,112,300,Tamerlane WON,0.863536,0.71963
1,1 ,1,1,1,118,300,Tamerlane WON,0.905155,0.73196
1,1 ,1,1,1,115,300,Tamerlane WON,0.860286,0.769044
1,1 ,1,1,1,119,300,Tamerlane WON,0.888268,0.750275
1,1 ,1,1,1,116,300,Tamerlane WON,0.857664,0.745346
1,1 ,1,1,1,118,300,Tamerlane WON,0.843832,0.738276
1,1 ,1,1,1,120,300,Tamerlane WON,0.858796,0.709542
1,1 ,1,1,1,118,300,Tamerlane WON,0.877471,0.749937
1,1 ,1,1,1,84,300,Tamerlane WON,0.862094,0.729225
1,1 ,1,1,1,117,300,Tamerlane WON,0.864814,0.728084
1,1 ,1,1,1,113,300,Tamerlane WON,0.859035,0.768057
1,1 ,1,1,1,118,300,Tamerlane WON,0.887697,0.754857
1,1 ,1,1,1,97,300,Tamerlane WON,0.906393,0.763108
1,1 ,1,1,1,122,300,Tamerlane WON,0.927752,0.789902
1,1 ,1,1,1,115,300,Tamerlane WON,0.812654,0.735908
1,1 ,1,1,1,117,300,Tamerlane WON,0.843289,0.741944
1,1 ,1,1,1,111,300,Tamerlane WON,0.848583,0.734202
1,1 ,1,1,1,120,300,Tamerlane WON,0.821353,0.762028
1,1 ,1,1,2,108,300,Tamerlane WON,0.729584,0.716638
1,1 ,1,1,2,124,300,Tamerlane WON,0.840049,0.894133
1,1 ,1,1,2,143,300,Tamerlane WON,0.890365,0.907441
1,1 ,1,1,2,102,300,Tamerlane WON,0.864805,0.919855
1,1 ,1,1,2,117,300,Tamerlane WON,0.836159,0.779024
1,1 ,1,1,2,121,300,Tamerlane WON,0.86013,0.835831
1,1 ,1,1,2,117,300,Tamerlane WON,0.78609,0.824312
1,1 ,1,1,2,117,300,Tamerlane WON,0.83037,0.808206
1,1 ,1,1,2,121,300,Tamerlane WON,0.850603,0.85324
1,1 ,1,1,2,118,300,Tamerlane WON,0.829752,0.758499
1,1 ,1,1,2,120,300,Tamerlane WON,0.881508,0.864236
1,1 ,1,1,2,119,300,Tamerlane WON,0.841347,0.867441
1,1 ,1,1,2,118,300,Tamerlane WON,0.914857,0.902691
1,1 ,1,1,2,86,300,Tamerlane WON,0.80026,0.761621
1,1 ,1,1,2,117,300,Tamerlane WON,0.858881,0.838768
1,1 ,1,1,2,126,300,Tamerlane WON,0.916832,0.865709
1,1 ,1,1,2,119,300,Tamerlane WON,0.825859,0.842268
1,1 ,1,1,2,110,300,Tamerlane WON,0.785225,0.777906
1,1 ,1,1,2,117,300,Tamerlane WON,0.859737,0.797522
1,1 ,1,1,2,126,300,Tamerlane WON,0.858187,0.816842
1,1 ,1,1,3,130,300,Tamerlane WON,0.802456,0.913957
1,1 ,1,1,3,125,300,Tamerlane WON,0.780582,0.904472
1,1 ,1,1,3,118,300,Tamerlane WON,0.776508,0.86005
1,1 ,1,1,3,127,300,Tamerlane WON,0.85514,0.941653
1,1 ,1,1,3,129,300,Tamerlane WON,0.882234,0.91261
1,1 ,1,1,3,122,300,Tamerlane WON,0.795605,0.910797
1,1 ,1,1,3,108,300,Tamerlane WON,0.899632,0.951362
1,1 ,1,1,3,127,300,Tamerlane WON,0.851408,0.950102
1,1 ,1,1,3,129,300,Tamerlane WON,0.877089,0.90925
1,1 ,1,1,3,132,300,Tamerlane WON,0.876577,0.939236
1,1 ,1,1,3,125,300,Tamerlane WON,0.779762,0.905742
1,1 ,1,1,3,127,300,Tamerlane WON,0.838985,0.904848
1,1 ,1,1,3,121,300,Tamerlane WON,0.772033,0.898022
1,1 ,1,1,3,121,300,Tamerlane WON,0.826244,0.907556
1,1 ,1,1,3,130,300,Tamerlane WON,0.886718,0.945486
1,1 ,1,1,3,116,300,Tamerlane WON,0.82872,0.884057
1,1 ,1,1,3,125,300,Tamerlane WON,0.869144,0.886019
1,1 ,1,1,3,127,300,Tamerlane WON,0.871048,0.898636
1,1 ,1,1,3,127,300,Tamerlane WON,0.819546,0.882521
1,1 ,1,1,3,132,300,Tamerlane WON,0.838246,0.936268
1,1 ,1,1,4,122,300,Tamerlane WON,0.781676,0.945306
1,1 ,1,1,4,131,300,Tamerlane WON,0.82733,0.969065
1,1 ,1,1,4,133,300,Tamerlane WON,0.794547,0.987078
1,1 ,1,1,4,127,300,Tamerlane WON,0.864814,0.955734
1,1 ,1,1,4,151,300,Tamerlane WON,0.792596,0.994188
1,1 ,1,1,4,119,300,Tamerlane WON,0.773381,0.941685
1,1 ,1,1,4,130,300,Tamerlane WON,0.819194,0.933507
1,1 ,1,1,4,141,300,Tamerlane WON,0.824822,0.966114
1,1 ,1,1,4,125,300,Tamerlane WON,0.759121,0.928164
1,1 ,1,1,4,123,300,Tamerlane WON,0.766606,0.941764
1,1 ,1,1,4,127,300,Tamerlane WON,0.80957,0.941144
1,1 ,1,1,4,127,300,Tamerlane WON,0.750643,0.944975
1,1 ,1,1,4,121,300,Tamerlane WON,0.76044,0.956758
1,1 ,1,1,4,124,300,Tamerlane WON,0.752113,0.931654
1,1 ,1,1,4,146,300,Tamerlane WON,0.825037,0.994814
1,1 ,1,1,4,124,300,Tamerlane WON,0.780239,0.95286
1,1 ,1,1,4,120,300,Tamerlane WON,0.778199,0.937033
1,1 ,1,1,4,139,300,Tamerlane WON,0.83816,0.979795
1,1 ,1,1,4,133,300,Tamerlane WON,0.814816,0.966532
1,1 ,1,1,4,132,300,Tamerlane WON,0.804027,0.981293
1,1 ,1,1,5,128,300,Tamerlane WON,0.704433,0.986182
1,1 ,1,1,5,129,300,Tamerlane WON,0.704938,0.962497
1,1 ,1,1,5,130,300,Tamerlane WON,0.742358,0.984359
1,1 ,1,1,5,120,300,Tamerlane WON,0.703583,0.938242
1,1 ,1,1,5,134,300,Tamerlane WON,0.765335,0.973942
1,1 ,1,1,5,144,300,Tamerlane WON,0.780565,0.987049
1,1 ,1,1,5,128,300,Tamerlane WON,0.744239,0.966166
1,1 ,1,1,5,120,300,Tamerlane WON,0.686189,0.939843
1,1 ,1,1,5,141,300,Tamerlane WON,0.676871,0.985658
1,1 ,1,1,5,136,300,Tamerlane WON,0.762764,0.990063
1,1 ,1,1,5,129,300,Tamerlane WON,0.746518,0.98146
1,1 ,1,1,5,122,300,Tamerlane WON,0.712479,0.952818
1,1 ,1,1,5,124,300,Tamerlane WON,0.765524,0.984047
1,1 ,1,1,5,130,300,Tamerlane WON,0.774276,0.956042
1,1 ,1,1,5,137,300,Tamerlane WON,0.75312,0.995396
1,1 ,1,1,5,135,300,Tamerlane WON,0.755958,0.984346
1,1 ,1,1,5,142,300,Tamerlane WON,0.739222,0.994155
1,1 ,1,1,5,127,300,Tamerlane WON,0.756212,0.951203
1,1 ,1,1,5,140,300,Tamerlane WON,0.78098,0.987315
1,1 ,1,1,5,136,300,Tamerlane WON,0.796001,0.997822
